28.956,0,CeTCCC_ImmediateOff,12.8671584532,-0.4154424877,1838.5,14.6997070313,1.2141866173,0.4705882353,0.8001183403,-0.0104166667,1832,1832,1832,Normal,1,0,1832,1832.45,0,0,7,1814.875,Range_Shift_Completed,11.3922991071,0,18699.9797699855,20987.5831322679,15.5,7.6274371147,1832,0,18.2518778656,17.6470588235,18.431372549,0.5180036706,15.0603567319,17.4675641401,5771.28,0,0,6,100,0,0,-0.113129551,28.6274509804,8.3832778394,9,10,-0.327,916.7897515516,74.5098039216,-0.327,88.621665562,8.9062690781,-628.6015813708,13.7254901961,0.7563183063,0,0,0,14.6285068495,18186.480486022,18470.1016565203,0,100,53.4286383876,No,Yes,Yes,104,0,0.0101526421,0,0,14.3834165834,100,1st Gear,Return_To_Prev_Range,Yes,96.8,Unknown: E0,102.2,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
28.968,0,CeTCCC_ImmediateOff,12.8749331224,-0.4274081015,1839,14.6997070313,1.2134789228,0.4705882353,0.8001367509,0,1832,1832,1832,Normal,1,0,1832,1839,0,0,7,1814.875,Range_Shift_Completed,11.42578125,0,18707.8549086539,20342.9939590329,16.76,7.6317930794,1832,0,18.431372549,17.6705882353,18.4078431373,0.4868068729,15.0222843242,17.6470588235,5778.24,0,0,6,100,0,0,-0.1008419296,28.6274509804,8.4720680725,9,10,-0.327,916.7897515516,74.5098039216,-0.327,89.0353190147,8.9427971677,-628.6344165157,13.7254901961,0.7656888481,0,0,0,14.6302438628,18249.8728722677,18487.0518183726,0,100,54.0473400516,No,Yes,Yes,104,0,0.0101526421,0,0,14.3846153846,100,1st Gear,Return_To_Prev_Range,Yes,96.8,Unknown: E0,102.2,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
28.981,0,CeTCCC_ImmediateOff,12.8833556806,-0.4403708499,1840.75,14.6997070313,1.2118276358,0.4705882353,0.8001566958,0,1832,1832,1832,Normal,1,0,1832,1837.8461538462,0,0,7,1828.625,Range_Shift_Completed,11.42578125,0,18715.5774337671,20286.2551936203,12,7.6506689262,1832,0,18.4431372549,17.7725490196,18.5098039216,0.4322124768,14.9524849099,17.662745098,5791,0,0,6,100,0,0,-0.0875303398,28.6274509804,8.6274509804,9,10,-0.327,916.7897515516,74.5098039216,-0.327,89.4834435886,8.9823692647,-628.6699879227,13.7254901961,0.7758402683,0,0,0,14.6377709204,18318.5479573672,18505.4144937125,0,100,54.7176001875,No,Yes,Yes,104,0,0.0101526421,0,0,14.3859140859,100,1st Gear,Return_To_Prev_Range,Yes,96.8,Unknown: E0,102.2,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
28.993,0,CeTCCC_ImmediateOff,12.8930740171,-0.4623078087,1844.25,14.6997070313,1.2120045594,0.4705882353,0.8001904488,0,1832,1832,1832,Normal,1,0,1832,1844.25,0,0,7,1828.625,Range_Shift_Completed,11.42578125,0,18733.3986455668,20116.0388973825,12.84,7.6680927849,1832,0,18.5137254902,17.8666666667,18.6039215686,0.4329376655,14.9513971268,17.7568627451,5789.26,0,0,6,100,0,0,-0.0752427184,28.6274509804,8.6274509804,9.06,10,-0.327,916.7897515516,74.5098039216,-0.327,90.2418082519,9.0188973543,-628.7028230676,13.7254901961,0.7852108101,0,0,0,14.6447189736,18381.9403436129,18522.3646555647,0,100,55.3363018514,No,Yes,Yes,104,0,0.0101526421,0,0,14.3871128871,100,1st Gear,Return_To_Prev_Range,Yes,96.8,Unknown: E0,102.2,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
29.006,0,CeTCCC_ImmediateOff,12.9210856928,-0.4612413547,1846,14.6997070313,1.2114589752,0.4744329104,0.8002091857,0,1832,1832,1832,Normal,1,0,1832,1842.99,0,0,7,1835.625,Range_Shift_Completed,11.42578125,0,18730.4284436002,19931.6379097915,17,7.7000365257,1832,0,18.5901960784,18.0392156863,18.8235294118,0.4352945289,14.9466834002,17.8588235294,5781.72,0,0,6,100,0,0,-0.0619311286,28.6274509804,8.6274509804,9.32,10,-0.327,916.7897515516,74.5098039216,-0.327,90.2517874612,9.0584694513,-628.7383944746,13.7254901961,0.7953622304,0,0,0,14.6522460312,18450.6154287124,18540.7273309047,0,100,56.4705882353,No,Yes,Yes,104,0,0.0101526421,0,0,14.3884115884,100,1st Gear,Return_To_Prev_Range,Yes,96.8,Unknown: E0,102.2,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
29.019,0,CeTCCC_ImmediateOff,12.9575008711,-0.456620054,1847.75,14.6997070313,1.2109797165,0.4794309881,0.8002903789,0,1832,1832,1832,Normal,1,0,1832,1847.75,0,0,7,1835.8229166667,Range_Shift_Completed,11.42578125,0,18739.6969520871,19633.7593913752,16,7.7073448372,1832,0,18.6666666667,18.0392156863,18.8078431373,0.4409147414,14.9419696735,17.9607843137,5774.18,0,0,6,100,0,0,-0.0486195388,28.6274509804,8.6274509804,9.58,10,-0.327,916.7897515516,74.5098039216,-0.327,90.2950307014,9.1223936081,-628.7739658816,13.7254901961,0.8055136506,0,0,0,14.6597730888,18519.2905138119,18559.0900062446,0,100,56.4951460036,No,Yes,Yes,104,0,0.0101526421,0,0,14.3897102897,100,1st Gear,Return_To_Prev_Range,Yes,96.8,Unknown: E0,102.2,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
29.031,0,CeTCCC_ImmediateOff,12.9911148819,-0.452354238,1847.25,14.6997070313,1.2099474669,0.4901960784,0.8003653265,0,1832,1832,1832,Normal,1,0,1832,1847.0208333333,0,0,7,1840.375,Range_Shift_Completed,11.42578125,0,18749.1444118675,19617.2649028536,14.875,7.7292697716,1832,0,18.737254902,18.0392156863,18.9019607843,0.4398269584,14.9343551919,18.0549019608,5762,0,0,6,100,0,0,-0.0363319175,28.6274509804,8.6274509804,10,10,-0.327,916.7897515516,74.5098039216,-0.327,90.3349475385,9.1256949724,-628.8068010266,13.7254901961,0.8148841924,0,0,0,14.666721142,18582.6829000576,18576.0401680969,0,100,56.5688193085,No,Yes,Yes,104,0,0.0101526421,0,0,14.3909090909,100,1st Gear,Return_To_Prev_Range,Yes,96.8,Unknown: E0,102.2,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
29.043,0,CeTCCC_ImmediateOff,13.035933563,-0.4441780907,1848.25,14.6997070313,1.2100949311,0.4886582084,0.800508976,0,1832,1832,1832,Normal,1,0,1832,1848.25,0,0,7,1840.375,Range_Shift_Completed,11.42578125,0,18772.7630613185,19567.7814372886,15.385,7.751194706,1832,0,18.8078431373,18.0392156863,18.9960784314,0.4455218227,14.9381624327,18.1490196078,5763.98,0,0,6,100,0,0,-0.0240442961,28.6274509804,8.6274509804,10,10,-0.327,916.7897515516,74.5098039216,-0.327,90.3748643755,9.1355990652,-628.8396361715,13.7254901961,0.8383105469,0,0,0,14.6736691952,18646.0752863033,18592.9903299491,0,100,56.6424926135,No,Yes,Yes,103.9947110676,0,0.0101526421,0,0,14.3921078921,100,1st Gear,Return_To_Prev_Range,Yes,96.8,Unknown: E0,102.2,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
29.056,0,CeTCCC_ImmediateOff,13.0733151442,-0.4441780907,1851,14.6997070313,1.2096513081,0.4866666667,0.8005128637,0,1832,1832,1832,Normal,1,0,1832,1848.1346153846,0,0,7,1840.375,Range_Shift_Completed,11.42578125,0,18768.8266197433,19514.1743495932,7,7.791390419,1832,0,18.8843137255,18.0392156863,19.2156862745,0.4555038322,14.9546604761,18.2509803922,5772.56,0,0,6,100,0,0,-0.0107327063,28.6274509804,8.6274509804,10,10,-0.327,916.7897515516,74.5098039216,-0.327,90.4181076157,9.1463284991,-628.8752075785,13.7254901961,0.8344061545,0,0,0,14.6811962528,18793.9908542099,18611.3530052891,0,100,56.7223053605,No,Yes,Yes,103.9717923604,0,0.0101526421,0,0,14.3934065934,100,1st Gear,Return_To_Prev_Range,Yes,96.8,Unknown: E0,102.2,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
29.068,0,CeTCCC_ImmediateOff,13.1231572524,-0.4441780907,1854,14.6997070313,1.2092564297,0.4819607843,0.8005361898,0,1832,1832,1832,Normal,1,0,1832,1854,0,0,7,1840.375,Range_Shift_Completed,11.42578125,0,18779.3733707247,19423.4546627242,8.89,7.79734478,1832,0,18.9549019608,18.0862745098,19.1921568627,0.4800749323,14.9698894392,18.3450980392,5780.48,0,0,6,100,0,0,0.001554915,28.6274509804,8.6274509804,10,10,-0.327,916.7897515516,74.5098039216,-0.327,90.4580244528,9.1562325919,-628.9080427234,13.7254901961,0.8393980731,0,0,0,14.688144306,18778.1427576485,18628.3031671413,0,100,56.7959786654,No,Yes,Yes,103.9506366308,0,0.0101526421,0,0,14.3946053946,100,1st Gear,Return_To_Prev_Range,Yes,96.8,Unknown: E0,102.2,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
29.081,0,CeTCCC_ImmediateOff,13.1771528697,-0.4441780907,1854.5,14.6997070313,1.2083021402,0.4705882353,0.8005614597,0,1832,1832,1832,Normal,1,0,1832,1852.62,0,0,7,1845,Range_Shift_Completed,11.42578125,0,18791.649659622,19395.0391047361,6.875,7.8231470108,1832,0,19.031372549,18.2901960784,19.2156862745,0.4747000041,14.9978092049,18.4470588235,5795,0,0,6,100,0,0,0.03125,28.6274509804,8.6274509804,10,10,-0.327,916.7897515516,74.5098039216,-0.327,90.5012676929,9.1669620258,-628.9436141304,13.7254901961,0.8414177647,0,0,0,14.6956713636,18796.8568695085,18646.6658424812,0,100,56.8757914125,No,Yes,Yes,103.9277179236,0,0.0101526421,0,0,14.3959040959,100,1st Gear,Return_To_Prev_Range,Yes,96.8,Unknown: E0,102.2,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
29.094,0,CeTCCC_ImmediateOff,13.243609014,-0.4441780907,1853.25,14.6997070313,1.2084008598,0.4717647059,0.8006042242,0,1832,1832,1832,Normal,1,0,1832,1853.25,0,0,7,1845.265,Range_Shift_Completed,11.42578125,0,18819.9795570773,19271.9050201213,6.9,7.8489492416,1832,0,19.1078431373,18.4941176471,19.2156862745,0.4654551277,14.9927328838,18.5490196078,5794.04,0,0,6,100,0,0,0.0281780947,28.6274509804,8.6274509804,10,10,-0.327,916.7897515516,74.5098039216,-0.327,90.5445109331,9.1776914597,-628.9791855374,13.7254901961,0.8434374563,0,0,0,14.7031984212,18800.5826893967,18665.0285178212,0,100,56.9556041595,No,Yes,Yes,103.9047992165,0,0.0101526421,0,0,14.3972027972,100,1st Gear,Return_To_Prev_Range,Yes,96.8,Unknown: E0,102.2,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
29.106,0,CeTCCC_ImmediateOff,13.2154258382,-0.4489771337,1854.5,14.6997070313,1.2083860222,0.4705882353,0.8006043259,0,1832,1832,1832,Normal,1,0,1832,1853.40625,0,0,7,1851.625,Range_Shift_Completed,11.42578125,0,18815.2579075014,19158.2427881691,7.75,7.8906297684,1832,0,19.1784313725,18.8235294118,19.2156862745,0.4362155185,14.9775039207,18.6431372549,5791.16,0,0,6,100,0,0,0.0357975746,28.6274509804,8.6274509804,10,10,-0.327,916.7897515516,74.5098039216,-0.327,90.5844277702,9.1875955525,-629.0120206824,13.7254901961,0.845301787,0,0,0,14.7101464744,18804.0219077549,18681.9786796734,0,100,57.0292774644,No,Yes,Yes,103.8836434868,0,0.0101526421,0,0,14.4,100,1st Gear,Return_To_Prev_Range,Yes,96.8,Unknown: E0,102.2,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
29.119,0,CeTCCC_ImmediateOff,13.1747168067,-0.4697729867,1859,14.6997070313,1.2085071851,0.4705882353,0.8006047665,0,1832,1832,1832,Normal,1,0,1832,1859,0,0,7,1851.645,Range_Shift_Completed,11.42578125,0,18819.2267488656,18959.3338822528,7.575,7.8838123703,1832,0,19.2549019608,18.8235294118,19.2156862745,0.3582432274,14.9610058774,18.7450980392,5788.04,0,0,6,100,0,0,0.0423662935,28.6274509804,8.6274509804,10,10,-0.327,916.7897515516,74.5098039216,-0.327,90.6276710103,9.1983249864,-629.0475920894,13.7254901961,0.8473214785,0,0,0,14.717673532,18807.7477276431,18700.3413550134,0,100,57.1090902114,No,Yes,Yes,103.8607247796,0,0.0101526421,0,0,14.3997002997,100,1st Gear,Return_To_Prev_Range,Yes,96.8,Unknown: E0,102.2,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
29.131,0,CeTCCC_ImmediateOff,13.137139239,-0.4889691587,1863.5,14.6997070313,1.208758831,0.4705882353,0.8006051732,0,1832,1832,1832,Normal,1,0,1832,1857.85,0,0,7,1852.125,Range_Shift_Completed,11.42578125,0,18818.097536548,18894.2659689123,10.875,7.8633601761,1832,0,19.3254901961,18.8235294118,19.2941176471,0.3752996661,14.9343551919,18.8392156863,5783,0,0,6,100,0,0,0.0484297264,28.6274509804,8.6274509804,10,10,-0.327,916.7897515516,74.5098039216,-0.327,90.6675878474,9.2082290792,-629.0804272343,13.7254901961,0.8491858092,0,0,0,14.7246215852,18811.1869460014,18717.2915168656,0,100,57.1827635164,No,Yes,Yes,103.83956905,0,0.0101526421,0,0,14.4017716535,100,1st Gear,Return_To_Prev_Range,Yes,96.8,Unknown: E0,102.2,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
29.144,0,CeTCCC_ImmediateOff,13.0901672795,-0.5257618216,1864.25,14.6997070313,1.2087401906,0.4705882353,0.8006059527,0,1832,1832,1832,Normal,1,0,1832,1864.25,0,0,7,1852.225,Range_Shift_Completed,11.42578125,0,18815.274505754,18682.7952505554,10.25,7.8412036324,1832,0,19.4019607843,18.8235294118,19.3960784314,0.3655531297,14.9343551919,18.9411764706,5782.04,0,0,6,100,0,0,0.0549984453,28.6274509804,8.6274509804,9.92,10,-0.327,916.7897515516,74.5098039216,-0.327,90.7108310876,9.2189585131,-629.140625,13.7254901961,0.8512055008,0,0,0,14.7321486428,18814.9127658895,18735.6541922056,0,100,57.2625762634,No,Yes,Yes,103.8166503428,0,0.0101526421,0,0,14.4043307087,100,1st Gear,Return_To_Prev_Range,Yes,96.8,Unknown: E0,102.2,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
29.156,0,CeTCCC_ImmediateOff,13.1486338714,-0.5216918849,1866.5,14.6997070313,1.208616972,0.4745098039,0.8006059454,0,1832,1832,1832,Normal,1,0,1832,1863.2,0,0,7,1854.625,Range_Shift_Completed,11.42578125,0,18815.7450108863,18487.5915105336,10.625,7.8054122925,1832,0,19.4725490196,18.8235294118,19.6078431373,0.3801729343,14.9343551919,19.0352941176,5779.16,0,0,6,100,0,0,0.0610618781,28.6274509804,8.6274509804,9.68,10,-0.327,916.7897515516,74.5098039216,-0.327,90.7507479246,9.2288626059,-629.15,13.7254901961,0.8530698315,0,0,0,14.739096696,18818.3519842478,18752.6043540578,0,100,57.3362495683,No,Yes,Yes,103.7954946131,0,0.0101526421,0,0,14.4066929134,100,1st Gear,Return_To_Prev_Range,Yes,96.8,Unknown: E0,102.2,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
29.169,0,CeTCCC_ImmediateOff,13.2246404409,-0.4952372964,1866.5,14.6997070313,1.2084325552,0.4796078431,0.800605898,0.016,1832,1832,1832,Normal,1,0,1832,1866.5,0,0,7,1854.815,Range_Shift_Completed,11.42578125,0,18816.8704166713,18129.7179871604,10.675,7.8089909744,1832,0,19.6078431373,18.8862745098,19.5921568627,0.4191590799,14.9343551919,19.2156862745,5776.04,0,0,6,100,0,0,0.067630597,28.6274509804,8.6274509804,9.42,10,-0.327,916.7897515516,74.5098039216,-0.327,90.7939911648,9.2395920398,-629.190625,13.7254901961,0.8550895231,0,0,0,14.7466237536,18822.0778041359,18770.9670293978,0,100,57.4160623153,No,Yes,Yes,103.772575906,0,0.0101526421,0,0,14.4092519685,100,1st Gear,Return_To_Prev_Range,Yes,96.8,Unknown: E0,102.2,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
29.181,0,CeTCCC_ImmediateOff,13.2948003512,-0.4708176763,1870.25,14.6997070313,1.2080495358,0.4901960784,0.8006058542,0.04,1832,1832,1832,Normal,1,0,1832,1865.9807692308,0,0,7,1859.375,Range_Shift_Completed,11.42578125,0,18819.2642830473,18130.3395774914,7.75,7.8197270203,1832,0,19.6195493123,19.0745098039,19.6862745098,0.4106308605,14.9343551919,19.2234903912,5771,0,0,6,100,0,0,0.0736940299,28.6274509804,8.6274509804,9,10,-0.327,916.7897515516,74.5098039216,-0.327,90.8339080019,9.2494961326,-629.228125,13.7254901961,0.8569538538,0,0,0,14.7535718068,18825.5170224942,18787.91719125,0,100,57.4897356203,No,Yes,Yes,103.7514201763,0,0.0101526421,0,0,14.4116141732,100,1st Gear,Return_To_Prev_Range,Yes,96.8,Unknown: E0,102.2,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
29.194,0,CeTCCC_ImmediateOff,13.3825002391,-0.4260483727,1873.5,14.6997070313,1.2080779076,0.4894117647,0.8006057739,0.1,1832,1832,1832,Normal,1,0,1832,1873.5,0,0,7,1859.51,Range_Shift_Completed,11.42578125,0,18825.2489489874,18133.0331355923,8.325,7.8313577366,1832,0,19.6956394498,19.2784313725,19.7882352941,0.4166727185,14.9383437299,19.2742171495,5771.8,0,0,6,100,0,0,0.0802627488,28.6274509804,8.6274509804,9.08,10,-0.327,916.7897515516,74.5098039216,-0.327,90.9104152729,9.2602255665,-629.26875,13.7254901961,0.8589735454,0,0,0,14.7610988644,18829.2428423823,18806.2798665899,0,100,57.5695483673,No,Yes,Yes,103.7285014691,0,0.0101526421,0,0,14.4141732283,100,1st Gear,Return_To_Prev_Range,Yes,96.8,Unknown: E0,102.2,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
29.206,0,CeTCCC_ImmediateOff,13.3608067525,-0.4195216742,1873.25,14.6997070313,1.207617712,0.4862745098,0.8006073833,0.09,1832,1832,1832,Normal,1,0,1832,1871.82,0,0,7,1862.75,Range_Shift_Completed,11.42578125,0,18824.2515046641,18135.5194969163,10.125,7.8501458168,1832,0,19.7658764999,19.6078431373,20,0.4116999959,14.9503093438,19.3210418496,5774.2,0,0,6,100,0,0,0.0863261816,28.6274509804,8.6274509804,9.32,10,-0.327,916.7897515516,74.5098039216,-0.327,90.9144895554,9.2701296593,-629.30625,13.7254901961,0.860837876,0,0,0,14.7680469176,18832.6820607406,18835.9426498314,0,100,57.6432216722,No,Yes,Yes,103.7073457395,0,0.0101526421,0,0,14.4165354331,100,1st Gear,Return_To_Prev_Range,Yes,96.8,Unknown: E0,102.2,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
29.218,0,CeTCCC_ImmediateOff,13.3347745686,-0.3934148803,1876.5,14.6997070313,1.2070995235,0.4815686275,0.8006138206,0.1,1832,1832,1832,Normal,1,0,1832,1876.5,0,0,7,1862.75,Range_Shift_Completed,11.42578125,0,18827.4992736753,18139.8706292332,9.555,7.8537406063,1832,0,19.8361135499,19.6078431373,19.9764705882,0.3988537957,14.9622749576,19.3678665496,5776.6,0,0,6,100,0,0,0.0923896144,28.6274509804,8.6274509804,9.56,10,-0.327,916.7897515516,74.5098039216,-0.327,90.9389352502,9.2882871628,-629.34375,13.7254901961,0.8627022067,0,0,0,14.7749949708,18836.1212790989,18828.0075698141,0,100,57.7168949772,No,Yes,Yes,103.6861900098,0,0.0101526421,0,0,14.4188976378,100,1st Gear,Return_To_Prev_Range,Yes,96.8,Unknown: E0,102.2,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
29.231,0,CeTCCC_ImmediateOff,13.3065730361,-0.3651325203,1876.5,14.6997070313,1.2058904171,0.4705882353,0.8006207943,0.1,1832,1832,1832,Normal,1,0,1832,1875.875,0,0,7,1866.625,Range_Shift_Completed,11.42578125,0,18831.6784480958,18156.6950075253,13.125,7.8693180275,1832,0,19.9122036874,19.6078431373,20,0.401340157,14.9842119164,19.418593308,5781,0,0,6,100,0,0,0.0989583333,28.6274509804,8.6274509804,10,10,-0.327,916.7897515516,74.5098039216,-0.327,90.9654180863,9.2907995004,-629.384375,13.7254901961,0.8647218983,0,0,0,14.7825220284,18839.8470989871,18793.6222230723,0,100,57.7967077242,No,Yes,Yes,103.6632713026,0,0.0101526421,0,0,14.4214566929,100,1st Gear,Return_To_Prev_Range,Yes,96.8,Unknown: E0,102.2,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
29.244,0,CeTCCC_ImmediateOff,13.2740328062,-0.3172700648,1879.25,14.6997070313,1.2059767818,0.471372549,0.800632596,0.1,1832,1832,1832,Normal,1,0,1832,1879.25,0,0,7,1866.82,Range_Shift_Completed,11.42578125,0,18841.3226967585,18211.3742369746,12.525,7.8848954487,1832,0,19.988293825,19.6078431373,20,0.3930807247,14.9715211138,19.4693200663,5782.12,0,0,6,100,0,0,0.1055270522,28.6274509804,8.6274509804,10,10,-0.327,916.7897515516,74.5098039216,-0.327,90.9919009223,9.3016862965,-629.425,13.7254901961,0.8695380859,0,0,0,14.7900490861,18843.5729188752,18759.2368763306,0,100,57.8765204712,No,Yes,Yes,103.6403525955,0,0.0101526421,0,0,14.424015748,100,1st Gear,Return_To_Prev_Range,Yes,96.8,Unknown: E0,102.2,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
29.256,0,CeTCCC_ImmediateOff,13.2687417119,-0.3210026538,1883,14.6997070313,1.205503273,0.4705882353,0.8006353483,0.1,1832,1832,1832,Normal,1,0,1832,1878.6153846154,0,0,7,1871.5,Range_Shift_Completed,11.42578125,0,18839.7153219814,18261.8473718508,10.75,7.9100589752,1832,0,20.058530875,19.6078431373,20,0.3831840316,14.933448706,19.5161447664,5785.48,0,0,6,100,0,0,0.1115904851,28.6274509804,8.6274509804,10,10,-0.327,916.7897515516,74.5098039216,-0.327,91.0163466171,9.3117356468,-629.4625,13.7254901961,0.8686059206,0,0,0,14.7969971392,18847.0121372335,18727.4965562613,0,100,57.9501937761,No,Yes,Yes,103.6191968658,0,0.0101526421,0,0,14.4263779528,100,1st Gear,Return_To_Prev_Range,Yes,96.8,Unknown: E0,102.2,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
29.268,0,CeTCCC_ImmediateOff,13.2623923987,-0.3359330098,1883.5,14.6997070313,1.2050387001,0.4705882353,0.8006463577,0.1,1832,1832,1832,Normal,1,0,1832,1883.5,0,0,7,1871.5,Range_Shift_Completed,11.42578125,0,18845.560916696,18350.1753578843,11.32,7.9134267139,1832,0,20.1287679251,19.6784313725,20,0.35679285,14.8953762983,19.5629694664,5788.84,0,0,6,100,0,0,0.1176539179,28.6274509804,8.6274509804,10,10,-0.327,916.7897515516,74.5098039216,-0.327,91.0407923119,9.3217849971,-629.5,13.7254901961,0.8646788822,0,0,0,14.8039451924,18850.4513555918,18695.756236192,0,100,58.0238670811,No,Yes,Yes,103.5980411361,0,0.0101526421,0,0,14.4287401575,100,1st Gear,Return_To_Prev_Range,Yes,96.8,Unknown: E0,102.2,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
29.281,0,CeTCCC_ImmediateOff,13.2555139761,-0.3521075621,1886.25,14.6997070313,1.2039546967,0.4705882353,0.8006582844,0.1,1832,1832,1832,Normal,1,0,1832,1882.48,0,0,7,1873.875,Range_Shift_Completed,11.42578125,0,18853.4318965801,18338.9942663547,11.625,7.9280202484,1832,0,20.2048580626,19.9843137255,20.0784313725,0.362565921,14.825576884,19.6136962248,5795,0,0,6,100,0,0,0.1328125,28.6274509804,8.6274509804,10,10,-0.327,916.7897515516,74.5098039216,-0.327,91.067275148,9.3326717933,-629.540625,13.7254901961,0.8541506074,0,0,0,14.81147225,18854.1771754799,18661.3708894502,0,100,58.1036798281,No,Yes,Yes,103.575122429,0,0.0101526421,0,0,14.4312992126,100,1st Gear,Return_To_Prev_Range,Yes,96.8,Unknown: E0,102.2,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
